seriesdesc,seriestime,afd,rows,fov,voxelsize,contourname,suvmax,suvmin,suvmean,stdev,suvpeak,volume
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-01,1.1168667,0.8096893,0.9779295,0.0637038,,2.887748
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-02,1.1088576,0.7876469,0.9526207,0.0625069,,2.816812
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-03,1.1342313,0.769786,0.9269629,0.0791779,,2.7665117
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-04,1.1029749,0.808697,0.9351495,0.0595591,,2.800905
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-05,1.1043924,0.71833,0.942515,0.0739496,,2.7832785
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-01,1.2174399,0.8174857,0.985512,0.0752826,,2.7978957
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-02,1.0681747,0.8829044,0.9580332,0.037426,,2.8095033
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-03,1.097801,0.8473954,0.9584035,0.0443335,,2.7506049
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-04,1.1000689,0.8066417,0.9462557,0.0503156,,2.8120828
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-05,1.0684582,0.8136584,0.937449,0.0417452,,2.7643621
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-01,1.1214027,0.8038775,0.9568846,0.0635836,,2.796176
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-02,1.1405393,0.7860876,0.9532108,0.0717549,,2.806494
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-03,1.1863253,0.7772281,0.954428,0.0682886,,2.7540441
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-04,1.1509581,0.7432076,0.9398363,0.0653794,,2.8013349
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-05,1.2343793,0.7748183,0.953363,0.0901997,,2.7604928
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-01,1.1952558,0.8716351,0.9934099,0.0488834,,2.7996154
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-02,1.1253009,0.9158618,1.0031824,0.0321271,,2.77597
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-03,1.08235,0.8644766,0.9819794,0.0378268,,2.7312586
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-04,1.1053847,0.892898,0.9913788,0.0408821,,2.7940264
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-05,1.2115573,0.8109651,0.9664661,0.0711694,,2.7480254
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-01,1.0712224,0.8118156,0.9549489,0.0580387,,2.8095033
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-02,1.1618022,0.7936713,0.9737636,0.0608025,,2.7996154
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-03,1.1236707,0.8289676,0.9809919,0.0537748,,2.7312586
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-04,1.2277879,0.8128079,1.01086,0.0708108,,2.77511
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-05,1.2606744,0.8057202,0.9664369,0.0828104,,2.7652221
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.1077318,0.0313981,0.0544386,0.0123625,,23.3874493
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Ins - 02 - Background,0.1095037,0.0245941,0.0499137,0.0153,,21.8255634
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.4953208,1.1296952,3.5030928,0.6999705,4.0697412,26.6337471
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.5381298,1.1620147,3.3158071,0.7422361,4.0383477,11.6034422
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.6448698,1.3084449,3.1431167,0.7880359,4.1108084,5.5029292
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.3529305,1.0759003,2.7396514,0.8005497,3.4832816,2.6001341
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 05 - 13mm,4.5026212,1.2391989,2.443609,0.7695463,2.5519149,1.2084949
150s FDG Qclear - HPDL,49516000,150000,384,699.9999847,1.8229166,Sph - 06 - 10mm,3.981823,1.0484003,2.1261895,0.640182,1.7204583,0.5227783
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-01,1.1306056,0.8913677,1.0041733,0.0461862,,2.7910171
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-02,1.1020758,0.7992472,0.9636471,0.0583878,,2.7910171
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-03,1.1530857,0.8457887,0.9776065,0.0569773,,2.7652221
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-04,1.1559043,0.8103154,0.9970971,0.0642982,,2.7880075
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-05,1.0997385,0.8464762,0.9819482,0.0449185,,2.7639322
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-01,1.0806268,0.8552757,0.9735093,0.0461609,,2.7643621
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-02,1.1339054,0.8495698,0.985755,0.0599651,,2.8021948
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-03,1.14353,0.8523883,0.9649579,0.063343,,2.7776895
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-04,1.1464173,0.8173276,0.973417,0.0646381,,2.8073537
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-05,1.2168825,0.8138903,0.9817151,0.0732813,,2.7996154
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-01,1.0868828,0.8749373,0.9733401,0.0354586,,2.7377074
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-02,1.0754708,0.8392578,0.9463552,0.0458698,,2.8082137
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-03,1.0661901,0.7704425,0.9582724,0.0595586,,2.7970357
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-04,1.1414676,0.8751435,0.9829531,0.0524158,,2.8030546
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-05,1.0558782,0.7953288,0.9210263,0.0573852,,2.8125129
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-01,1.0777396,0.8268146,0.9684488,0.0519772,,2.7686613
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-02,1.1069568,0.8292208,0.9705517,0.0568547,,2.8142323
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-03,1.1264808,0.8216586,0.9759095,0.0531969,,2.7845683
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-04,1.2140639,0.811003,1.0000948,0.0706573,,2.8129427
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-05,1.1193311,0.8349267,0.9590754,0.0579734,,2.7970357
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-01,1.0864016,0.8591255,0.9575588,0.0509195,,2.7475953
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-02,1.1295744,0.8660002,0.9783005,0.0519342,,2.7927365
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-03,1.0912826,0.8789933,0.9743056,0.044306,,2.7927365
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-04,1.0709336,0.8031658,0.9286771,0.0513191,,2.8026247
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-05,1.1932337,0.8239273,0.9691576,0.0692191,,2.8073537
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-01,1.1303993,0.8568569,0.9931883,0.04965,,2.887748
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-02,1.0684588,0.8827056,0.9715796,0.0389113,,2.816812
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-03,1.1295744,0.8629754,0.9712632,0.0540349,,2.7665117
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-04,1.1246934,0.835408,0.9759498,0.0561144,,2.800905
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-05,1.1119065,0.7367567,0.9562708,0.0707614,,2.7832785
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-01,1.1938524,0.8393266,0.9918601,0.0702112,,2.7978957
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-02,1.0613779,0.872806,0.9537248,0.0367892,,2.8095033
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-03,1.0803519,0.8750747,0.9622034,0.0409002,,2.7506049
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-04,1.1050318,0.8219337,0.9581462,0.053436,,2.8120828
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-05,1.0569781,0.8254397,0.9333828,0.0404859,,2.7643621
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-01,1.073271,0.840564,0.9614139,0.0512798,,2.796176
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-02,1.1064068,0.8061219,0.9561757,0.0617726,,2.806494
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-03,1.1754971,0.8220712,0.9718799,0.0627613,,2.7540441
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-04,1.1798968,0.7681051,0.9483561,0.0644293,,2.8013349
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 08-05,1.2218323,0.7972535,0.9635659,0.0848598,,2.7604928
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-01,1.1493046,0.8629066,0.9670925,0.0476069,,2.7996154
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-02,1.077052,0.8909552,0.9717749,0.0321336,,2.77597
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-03,1.0486598,0.8455138,0.9514076,0.0380023,,2.7312586
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-04,1.1146564,0.8669627,0.9891884,0.0473604,,2.7940264
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 09-05,1.2190137,0.7903103,0.964294,0.0769372,,2.7480254
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-01,1.0617216,0.8970048,0.9765591,0.0364673,,2.8095033
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-02,1.1390615,0.8600192,0.9907672,0.0480886,,2.7996154
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-03,1.1131439,0.8688188,0.9938333,0.0438452,,2.7312586
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-04,1.186359,0.8239961,1.0209825,0.0587883,,2.77511
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Bkg - 10-05,1.2417687,0.8317643,0.9553979,0.0768275,,2.7652221
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.1455365,0.0417979,0.0724714,0.0165823,,23.3874493
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Ins - 02 - Background,0.1471863,0.0327921,0.0665452,0.0204115,,21.8255634
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.3955851,1.1651851,3.421195,0.7159438,4.118731,26.6337471
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.4804182,1.332858,3.2781904,0.7524271,4.1797323,11.6034422
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.5053048,1.3806367,3.0549221,0.7387114,4.0333667,5.5029292
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.0219474,1.171991,2.6152015,0.6880355,3.2576644,2.6001341
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Sph - 05 - 13mm,3.7358932,1.3487384,2.3000684,0.5775394,2.3786986,1.2084949
150s FDG Qclear,49516000,150000,384,699.9999847,1.8229166,Sph - 06 - 10mm,2.6958268,1.1017321,1.8182318,0.3742592,1.5733204,0.5227783
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 01-01,1.0915054,0.9058515,1.0042027,0.0366795,,2.7910171
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 01-02,1.0929952,0.8039796,0.9714586,0.0528574,,2.7910171
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 01-03,1.1354182,0.8351938,0.9821527,0.0553472,,2.7652221
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 01-04,1.1248479,0.839805,0.9802073,0.0529902,,2.7880075
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 01-05,1.0927113,0.8279577,0.9648187,0.0441079,,2.7639322
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 02-01,1.089519,0.8627192,0.9769392,0.0469558,,2.7643621
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 02-02,1.088313,0.8865554,0.9775705,0.0471885,,2.8021948
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 02-03,1.1055518,0.8744954,0.9704383,0.041028,,2.7776895
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 02-04,1.1042038,0.8646346,0.9753649,0.0398512,,2.8073537
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 02-05,1.1601057,0.8146918,0.9628167,0.0586658,,2.7996154
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 03-01,1.0986705,0.8622226,0.9660118,0.0408342,,2.7377074
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 03-02,1.0774589,0.8474667,0.9501008,0.0412157,,2.8082137
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 03-03,1.082212,0.7835484,0.9409992,0.054472,,2.7970357
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 03-04,1.1196692,0.8607327,0.9621902,0.0552344,,2.8030546
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 03-05,1.1078219,0.7923451,0.9189591,0.0568223,,2.8125129
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 04-01,1.0410659,0.8102933,0.9334912,0.0466433,,2.7686613
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 04-02,1.0382284,0.8427137,0.9316938,0.0408962,,2.8142323
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 04-03,1.1341411,0.82661,0.9532033,0.0507402,,2.7845683
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 04-04,1.1183212,0.8424299,0.9580886,0.0494938,,2.8129427
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 04-05,1.0951234,0.8176713,0.9421098,0.0512216,,2.7970357
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 05-01,1.0533389,0.8357614,0.9339409,0.0434561,,2.7475953
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 05-02,1.0661793,0.832711,0.9375213,0.0438166,,2.7927365
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 05-03,1.0784521,0.8720124,0.9454015,0.0382264,,2.7927365
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 05-04,1.0697263,0.8000778,0.9318796,0.0470099,,2.8026247
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 05-05,1.1916747,0.836187,0.9657035,0.0601571,,2.8073537
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 06-01,1.0971807,0.8117833,0.9641979,0.0512397,,2.887748
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 06-02,1.0756854,0.8616549,0.9585483,0.0430841,,2.816812
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 06-03,1.1009406,0.8159688,0.9492802,0.0598137,,2.7665117
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 06-04,1.061568,0.8597397,0.9663261,0.0397213,,2.800905
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 06-05,1.1180375,0.7614856,0.9532614,0.0678463,,2.7832785
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 07-01,1.2372191,0.8064625,0.9833173,0.0883954,,2.7978957
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 07-02,1.0699391,0.8420042,0.9367422,0.0444479,,2.8095033
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 07-03,1.0842694,0.8432812,0.9640889,0.0417757,,2.7506049
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 07-04,1.0684494,0.8387409,0.9502552,0.0469291,,2.8120828
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 07-05,1.0545448,0.8633577,0.9380769,0.0346599,,2.7643621
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 08-01,1.0765368,0.8364707,0.9432353,0.0434117,,2.796176
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 08-02,1.0444711,0.8129182,0.9317125,0.0475075,,2.806494
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 08-03,1.121017,0.8002906,0.9467668,0.0583639,,2.7540441
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 08-04,1.0949106,0.7026753,0.9253786,0.0664387,,2.8013349
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 08-05,1.1458465,0.7727654,0.931646,0.0778885,,2.7604928
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 09-01,1.1042749,0.8534257,0.9587294,0.0412951,,2.7996154
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 09-02,1.0674561,0.8842144,0.9726739,0.0343549,,2.77597
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 09-03,1.0395762,0.8641379,0.9639063,0.0323977,,2.7312586
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 09-04,1.1109433,0.8741407,0.9889274,0.0486569,,2.7940264
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 09-05,1.1811754,0.815685,0.9636431,0.0681288,,2.7480254
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 10-01,1.0879582,0.8892513,0.9799168,0.0401981,,2.8095033
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 10-02,1.1105176,0.8796031,1.0030859,0.0469406,,2.7996154
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 10-03,1.1155546,0.8966291,0.9908528,0.0394714,,2.7312586
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 10-04,1.1306651,0.8476795,1.0004934,0.0478406,,2.77511
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Bkg - 10-05,1.2087007,0.8171747,0.963621,0.0669072,,2.7652221
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Ins - 01 - Spheres,0.1142157,0.0360382,0.0612283,0.011667,,23.3874493
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Ins - 02 - Background,0.119891,0.0227722,0.0511748,0.0148432,,21.8255634
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Sph - 01 - 37mm,4.4773283,1.1300266,3.4845517,0.700882,4.1059213,26.6337471
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Sph - 02 - 28mm,4.6491485,1.0998055,3.353358,0.7757659,4.1340599,11.6034422
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Sph - 03 - 22mm,4.6043139,1.3175248,3.1020601,0.7802217,4.0830469,5.5029292
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Sph - 04 - 17mm,4.4169574,1.0985994,2.7804158,0.8284729,3.5554018,2.6001341
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Sph - 05 - 13mm,4.2596798,1.3625727,2.4766459,0.7090533,2.570081,1.2084949
120s FDG Qclear - MPDL - MPDL,49516000,120000,384,699.9999847,1.8229166,Sph - 06 - 10mm,3.4314387,1.107609,1.9927117,0.5272565,1.6613479,0.5227783
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-01,1.1051639,0.8861462,0.9947078,0.0414164,,2.7910171
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-02,1.0669049,0.8159499,0.9555932,0.0489712,,2.7910171
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-03,1.0952206,0.8551966,0.9687489,0.0465031,,2.7652221
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-04,1.0756631,0.8340586,0.977936,0.0468407,,2.7880075
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 01-05,1.0634807,0.8709348,0.9786807,0.0360725,,2.7639322
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-01,1.084487,0.8819976,0.9825063,0.0377493,,2.7643621
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-02,1.1171486,0.8875948,0.992596,0.0471797,,2.8021948
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-03,1.1452008,0.8780466,0.9673554,0.0565515,,2.7776895
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-04,1.1250507,0.8724493,0.9826116,0.0482583,,2.8073537
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 02-05,1.158305,0.8361,0.9883122,0.05971,,2.7996154
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-01,1.0854747,0.8879241,0.9691396,0.0373366,,2.7377074
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-02,1.0557104,0.8605304,0.953508,0.0356622,,2.8082137
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-03,1.0574225,0.8161474,0.9674913,0.0471976,,2.7970357
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-04,1.0736217,0.8986577,0.9719413,0.0365729,,2.8030546
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 03-05,1.0248268,0.8125916,0.9285302,0.0454719,,2.8125129
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-01,1.0577518,0.8503236,0.966913,0.0446913,,2.7686613
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-02,1.084421,0.8482165,0.9684692,0.0498836,,2.8142323
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-03,1.0830383,0.866852,0.9706059,0.0399818,,2.7845683
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-04,1.14204,0.8238519,0.9860957,0.0515189,,2.8129427
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 04-05,1.0552495,0.8666545,0.9496176,0.0412438,,2.7970357
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-01,1.066049,0.8779807,0.964486,0.0413229,,2.7475953
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-02,1.1110246,0.8969457,0.9843056,0.0428987,,2.7927365
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-03,1.0597273,0.8893728,0.9779437,0.0389161,,2.7927365
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-04,1.0445158,0.8578964,0.9373446,0.0342972,,2.8026247
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 05-05,1.1506006,0.8648766,0.9822242,0.0520053,,2.8073537
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-01,1.09285,0.8664569,0.9886755,0.0455592,,2.887748
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-02,1.1011471,0.8860803,0.9778559,0.0384204,,2.816812
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-03,1.1149098,0.856777,0.9673405,0.0526407,,2.7665117
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-04,1.0840261,0.8403803,0.968704,0.0421517,,2.800905
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 06-05,1.0729632,0.8197691,0.9629824,0.051677,,2.7832785
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-01,1.1164243,0.8569087,0.9785871,0.0494599,,2.7978957
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-02,1.0514302,0.8922702,0.9526321,0.0314419,,2.8095033
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-03,1.0678927,0.8993162,0.969332,0.0333261,,2.7506049
150s FDG AC,49516000,150000,384,699.9999847,1.8229166,Bkg - 07-04,1.0659831,0.8567111,0.9616361,0.0414462,,2.8120828
